time,London,Birmingham,Liverpool,Manchester,Leeds,Sheffield,Bristol,Nottingham,Kingston.upon.Hull,Coventry
1946.01923077,96,57,6,30,3,8,12,5,7,7
1946.03839572551,91,53,9,43,11,13,15,6,11,6
1946.05756068102,117,68,6,41,4,14,14,2,2,15
1946.07672563653,70,70,6,41,10,16,21,12,3,9
1946.09589059204,118,59,10,NA,11,19,12,3,6,11
1946.11505554755,100,64,11,43,0,22,11,0,15,4
1946.13422050306,112,79,8,64,12,27,22,1,6,16
1946.15338545857,133,102,8,73,11,38,22,6,20,8
1946.17255041408,142,113,16,40,22,33,13,9,10,11
1946.19171536959,138,106,18,54,16,37,28,4,9,4
1946.2108803251,178,125,19,60,11,51,21,8,18,10
1946.23004528061,192,116,12,47,14,49,29,7,24,8
1946.24921023612,200,103,20,44,26,50,15,12,21,3
1946.26837519163,160,160,18,66,37,52,28,7,24,12
1946.28754014714,180,111,19,69,29,39,54,2,13,8
1946.30670510265,176,101,27,52,21,36,14,2,11,7
1946.32587005816,138,104,18,55,20,45,16,6,10,13
1946.34503501367,180,117,32,66,39,67,28,12,34,13
1946.36419996918,160,108,35,78,45,32,23,14,13,10
1946.38336492469,188,125,27,73,36,59,18,7,29,11
1946.4025298802,182,138,36,69,43,31,15,8,22,6
1946.42169483571,193,132,32,66,36,18,11,13,37,8
1946.44085979122,162,96,20,57,49,30,17,9,24,8
1946.46002474673,150,103,21,25,34,20,14,9,17,14
1946.47918970224,142,113,15,40,54,32,21,19,14,16
1946.49835465775,157,107,33,42,33,28,16,16,6,17
1946.51751961326,158,137,29,43,48,27,18,14,8,15
1946.53668456877,148,165,25,67,47,34,17,4,17,10
1946.55584952428,167,174,NA,70,49,33,24,8,16,29
1946.57501447979,166,173,41,46,48,28,22,11,19,13
1946.5941794353,159,146,34,47,30,27,7,11,12,24
1946.61334439081,121,120,38,36,27,18,2,18,11,8
1946.63250934632,148,142,33,53,42,18,3,6,11,14
1946.65167430183,170,124,49,34,42,12,6,10,21,16
1946.67083925734,124,109,66,52,52,11,10,14,9,27
1946.69000421285,130,111,37,34,44,15,13,8,8,27
1946.70916916836,142,90,32,37,42,11,7,17,13,20
1946.72833412387,110,121,41,28,26,4,5,3,21,10
1946.74749907938,81,88,30,27,35,9,3,4,24,14
1946.76666403489,90,83,48,10,28,9,4,6,12,6
1946.7858289904,108,71,34,21,27,9,6,0,15,11
1946.80499394591,101,62,55,19,26,4,3,8,9,10
1946.82415890142,94,73,29,30,23,9,5,10,11,15
1946.84332385693,83,63,60,29,42,9,4,2,9,11
1946.86248881244,74,75,49,12,39,13,3,5,8,15
1946.88165376795,99,91,53,27,46,6,3,6,8,3
1946.90081872346,106,65,77,19,48,1,5,8,7,10
1946.91998367897,109,105,82,32,50,5,6,12,19,10
1946.93914863448,105,75,62,15,53,8,6,11,6,12
1946.95831358999,96,67,81,28,44,4,3,4,8,18
1946.9774785455,103,81,73,33,45,9,3,10,4,5
1946.99664350101,82,56,44,19,15,4,5,7,15,2
1947.01580845652,115,89,86,36,37,6,8,19,6,21
1947.03497341203,132,109,70,32,28,5,4,18,11,11
1947.05413836754,158,89,121,42,45,8,4,47,12,11
1947.07330332305,196,102,83,42,48,4,10,12,22,23
1947.09246827856,156,70,62,36,40,6,12,36,14,10
1947.11163323407,161,69,69,47,20,10,16,15,7,22
1947.13079818958,180,3,62,44,45,4,12,18,1,0
1947.14996314509,212,87,72,42,51,15,7,13,7,29
1947.1691281006,224,103,75,38,56,10,10,21,2,13
1947.18829305611,262,87,75,69,53,18,8,9,10,37
1947.20745801162,252,113,74,50,51,22,11,9,13,23
1947.22662296713,230,93,91,20,52,12,11,9,10,18
1947.24578792264,267,56,78,48,41,13,12,7,6,25
1947.26495287815,192,69,73,61,52,13,11,9,2,12
1947.28411783366,221,57,43,35,25,9,6,7,3,18
1947.30328278916,255,90,86,55,40,14,12,11,14,11
1947.32244774467,256,75,52,56,27,24,4,12,17,16
1947.34161270018,250,60,63,56,25,11,6,7,17,16
1947.36077765569,300,51,4,79,33,9,13,7,7,11
1947.3799426112,263,67,44,68,52,15,16,6,7,9
1947.39910756671,226,77,42,70,37,15,9,11,2,17
1947.41827252222,240,67,24,46,33,13,5,5,2,5
1947.43743747773,231,84,32,60,32,11,14,4,7,14
1947.45660243324,262,97,35,57,27,10,14,3,11,4
1947.47576738875,276,88,28,60,36,6,16,12,6,7
1947.49493234426,188,90,27,46,18,7,12,6,2,7
1947.51409729977,287,100,35,90,34,6,7,9,10,13
1947.53326225528,267,111,29,52,26,11,16,6,10,8
1947.55242721079,217,119,23,60,21,18,12,9,9,12
1947.5715921663,233,123,17,63,14,14,9,17,5,2
1947.59075712181,195,64,16,50,16,10,21,5,10,3
1947.60992207732,156,111,14,38,3,10,11,1,3,5
1947.62908703283,203,88,19,68,16,13,16,4,8,7
1947.64825198834,180,97,18,48,15,20,13,5,10,7
1947.66741694385,193,81,12,41,11,16,22,4,8,13
1947.68658189936,177,60,26,64,17,5,29,10,7,3
1947.70574685487,145,86,15,61,20,14,21,1,1,7
1947.72491181038,131,81,5,41,6,6,22,3,17,9
1947.74407676589,117,47,5,35,20,8,18,8,15,3
1947.7632417214,116,48,6,28,10,5,15,6,10,2
1947.78240667691,73,51,1,23,14,10,10,9,11,4
1947.80157163242,87,42,2,23,7,4,29,5,9,7
1947.82073658793,78,61,5,17,7,4,15,12,6,2
1947.83990154344,59,42,5,28,10,12,5,15,2,4
1947.85906649895,73,44,5,29,6,17,12,5,3,7
1947.87823145446,70,39,5,32,7,21,16,7,9,4
1947.89739640997,86,42,9,30,7,29,14,6,6,5
1947.91656136548,105,53,7,27,9,24,14,6,7,2
1947.93572632099,102,52,3,17,1,33,21,13,1,7
1947.9548912765,92,59,5,37,8,53,40,16,5,6
1947.97405623201,122,47,3,26,5,34,41,15,9,8
1947.99322118752,67,31,4,14,1,27,17,3,1,4
1948.01238614303,135,88,6,16,5,40,33,15,14,16
1948.03155109854,163,83,6,20,5,51,48,10,3,6
1948.05071605405,160,103,9,36,11,62,37,1,20,4
1948.06988100956,158,118,3,NA,6,55,35,25,22,10
1948.08904596507,191,130,1,25,7,81,62,17,40,6
1948.10821092058,172,109,10,35,9,52,38,14,13,8
1948.12737587609,193,147,2,22,13,53,51,15,38,14
1948.1465408316,155,152,5,32,9,79,58,32,23,17
1948.16570578711,158,137,4,42,8,84,53,14,45,11
1948.18487074262,217,148,6,40,8,75,71,32,49,17
1948.20403569813,236,216,4,51,14,98,85,43,49,18
1948.22320065364,246,166,5,62,5,84,49,29,59,11
1948.24236560915,192,163,6,43,14,60,41,27,48,9
1948.26153056466,166,123,4,33,21,48,58,24,46,3
1948.28069552017,231,178,5,46,13,74,53,64,39,8
1948.29986047568,286,196,16,74,20,84,72,38,69,8
1948.31902543119,271,272,17,68,37,61,72,47,80,4
1948.3381903867,253,202,4,63,18,57,54,40,75,14
1948.35735534221,221,150,15,55,17,40,44,34,89,9
1948.37652029772,217,195,14,31,29,46,50,30,64,13
1948.39568525323,228,156,11,36,19,62,48,28,41,4
1948.41485020874,265,139,12,46,21,49,44,24,43,9
1948.43401516425,243,128,23,46,23,31,47,34,48,15
1948.45318011976,248,152,22,57,46,36,50,38,69,2
1948.47234507527,273,128,35,62,17,34,27,13,58,14
1948.49151003078,217,104,23,54,37,18,33,23,52,2
1948.51067498629,223,108,29,55,41,39,28,32,70,7
1948.5298399418,259,117,44,63,41,28,38,17,39,7
1948.54900489731,258,113,60,73,55,32,51,35,66,7
1948.56816985282,274,107,56,65,59,41,34,22,41,9
1948.58733480833,275,103,73,67,54,20,43,20,45,13
1948.60649976384,263,90,87,71,43,34,19,26,40,8
1948.62566471935,228,118,90,58,85,21,48,18,25,13
1948.64482967486,315,127,103,52,64,32,26,19,38,17
1948.66399463037,248,96,103,49,50,27,17,52,36,14
1948.68315958588,238,109,88,59,76,27,28,29,26,6
1948.70232454139,229,114,108,54,38,15,30,25,26,9
1948.7214894969,166,80,104,52,54,38,19,21,32,16
1948.74065445241,170,107,109,32,39,18,16,13,34,10
1948.75981940792,157,85,110,37,18,21,25,32,20,3
1948.77898436343,127,63,98,55,33,18,14,21,22,11
1948.79814931894,146,73,92,63,22,13,13,26,14,9
1948.81731427445,120,73,120,42,33,11,12,18,18,9
1948.83647922996,127,56,126,47,41,17,10,7,18,7
1948.85564418547,111,60,140,58,31,19,10,15,12,12
1948.87480914098,152,76,188,64,27,8,4,18,19,5
1948.89397409649,168,99,182,35,25,9,12,24,12,19
1948.913139052,162,58,163,54,31,5,11,34,13,7
1948.93230400751,141,82,178,76,35,13,9,17,22,10
1948.95146896302,187,80,213,50,42,9,11,29,10,13
1948.97063391853,154,71,169,69,41,11,6,19,9,13
1948.98979887404,100,59,91,41,33,10,7,19,10,6
1949.00896382955,133,89,176,72,19,13,6,12,12,19
1949.02812878506,168,76,155,39,54,11,6,27,15,17
1949.04729374057,172,139,200,69,64,17,5,21,18,14
1949.06645869608,195,136,196,92,49,7,4,27,22,39
1949.08562365159,168,111,184,89,57,8,3,29,24,34
1949.1047886071,176,128,180,85,66,6,6,33,24,54
1949.12395356261,212,124,181,66,65,12,9,22,23,57
1949.14311851812,191,108,159,104,73,10,4,35,15,31
1949.16228347363,195,115,149,82,60,11,6,14,22,39
1949.18144842914,218,96,133,66,39,7,2,20,23,29
1949.20061338465,189,95,131,65,52,9,5,9,36,34
1949.21977834016,221,96,89,65,42,17,5,12,16,23
1949.23894329567,181,102,119,75,56,8,2,9,27,16
1949.25810825118,247,132,103,86,45,4,13,10,28,28
1949.27727320669,171,135,70,80,41,6,11,9,39,15
1949.2964381622,194,105,44,84,44,9,8,13,24,29
1949.31560311771,157,97,61,71,24,6,8,18,34,32
1949.33476807322,167,160,72,63,73,6,12,9,40,28
1949.35393302873,196,154,46,70,53,8,6,14,36,25
1949.37309798424,183,169,26,76,38,14,17,12,33,30
1949.39226293975,155,155,46,72,61,9,13,10,51,23
1949.41142789526,141,160,40,96,45,8,12,4,28,25
1949.43059285077,111,78,36,77,38,5,5,4,36,19
1949.44975780628,102,108,24,49,31,9,13,4,23,6
1949.46892276179,111,128,32,66,49,11,14,4,29,6
1949.4880877173,90,138,23,67,49,6,4,7,40,11
1949.50725267281,110,146,13,56,37,4,5,6,40,9
1949.52641762832,92,131,15,60,42,8,4,4,34,2
1949.54558258383,84,105,16,63,48,7,7,8,37,6
1949.56474753934,86,124,32,37,56,7,9,6,45,1
1949.58391249485,84,94,15,29,39,4,3,4,44,7
1949.60307745036,74,135,10,41,34,2,7,5,44,4
1949.62224240587,82,114,10,35,22,23,5,2,33,4
1949.64140736138,82,123,19,56,31,12,2,1,28,10
1949.66057231689,79,132,9,48,21,18,0,0,40,5
1949.6797372724,77,95,13,50,19,18,4,0,17,2
1949.69890222791,60,81,11,26,23,11,7,4,24,1
1949.71806718342,48,79,9,20,18,18,4,7,14,1
1949.73723213893,39,85,13,37,23,18,6,0,24,1
1949.75639709444,43,44,3,25,20,4,4,4,11,3
1949.77556204995,31,44,3,17,22,14,17,2,23,2
1949.79472700546,51,45,4,29,13,7,6,2,12,3
1949.81389196097,26,50,13,12,15,11,5,1,10,1
1949.83305691648,31,25,11,24,14,12,7,3,4,2
1949.85222187198,26,51,10,28,13,12,5,1,6,4
1949.87138682749,22,51,4,27,16,8,14,0,6,3
1949.890551783,35,71,8,22,14,12,12,3,6,3
1949.90971673851,43,63,10,30,13,19,5,6,2,4
1949.92888169402,36,52,6,12,19,11,8,2,6,2
1949.94804664953,33,54,9,21,15,11,6,2,3,2
1949.96721160504,32,44,11,25,18,11,8,8,4,2
1949.98637656055,39,59,3,46,24,14,6,2,10,2
1950.00554151606,34,69,8,20,27,11,10,3,5,3
1950.02470647157,61,106,7,42,28,10,13,2,8,13
1950.04387142708,59,116,12,71,38,19,20,8,9,8
1950.06303638259,88,122,11,64,29,12,22,7,11,12
1950.0822013381,77,101,10,75,45,15,19,12,11,10
1950.10136629361,52,85,16,53,50,22,24,6,14,10
1950.12053124912,72,90,22,55,33,24,29,6,15,6
1950.13969620463,68,107,7,49,44,14,39,4,8,12
1950.15886116014,78,113,12,51,44,30,21,8,14,4
1950.17802611565,75,95,20,88,32,15,35,9,15,16
1950.19719107116,77,103,16,60,36,26,48,4,10,5
1950.21635602667,70,127,20,52,54,46,46,6,21,15
1950.23552098218,93,184,22,71,58,51,38,10,26,9
1950.25468593769,116,183,15,64,73,79,55,8,33,5
1950.2738508932,102,136,27,83,64,78,28,12,13,5
1950.29301584871,110,204,21,55,75,56,50,15,24,27
1950.31218080422,108,184,19,86,68,95,73,19,41,9
1950.33134575973,144,213,31,87,95,100,67,13,39,12
1950.35051071524,167,221,32,101,84,125,88,23,36,13
1950.36967567075,203,181,40,84,96,127,109,15,26,24
1950.38884062626,176,206,31,90,88,134,76,28,23,10
1950.40800558177,172,176,43,89,52,91,70,39,28,11
1950.42717053728,139,114,53,61,63,58,73,30,32,12
1950.44633549279,168,153,59,58,68,88,107,56,27,9
1950.4655004483,199,190,49,108,54,85,182,55,32,11
1950.48466540381,211,167,57,109,74,77,135,53,32,12
1950.50383035932,234,176,58,123,71,90,151,41,33,12
1950.52299531483,233,161,73,125,46,89,122,38,20,11
1950.54216027034,256,156,81,123,48,101,137,56,66,3
1950.56132522585,303,148,84,104,41,121,90,49,29,24
1950.58049018136,268,126,78,99,43,104,127,44,21,12
1950.59965513687,282,134,56,79,49,109,105,51,30,15
1950.61882009238,253,100,73,104,40,63,72,23,30,10
1950.63798504789,336,103,68,116,60,79,104,39,34,9
1950.6571500034,354,110,80,109,57,62,82,42,35,25
1950.67631495891,325,73,116,85,46,65,63,51,27,11
1950.69547991442,280,119,94,106,43,54,97,23,46,23
1950.71464486993,267,69,83,102,52,58,69,45,29,11
1950.73380982544,234,49,97,84,38,35,59,39,25,10
1950.75297478095,225,55,95,65,28,36,35,22,22,6
1950.77213973646,255,53,79,65,32,22,18,24,23,3
1950.79130469197,231,44,113,52,25,41,25,36,47,8
1950.81046964748,251,46,131,66,21,36,18,21,19,13
1950.82963460299,295,41,131,99,30,41,20,28,31,15
1950.8487995585,305,76,162,67,18,38,16,20,24,8
1950.86796451401,285,76,199,79,13,51,27,28,33,7
1950.88712946952,340,88,173,82,27,29,33,40,47,18
1950.90629442503,376,98,173,85,16,19,27,30,26,12
1950.92545938054,417,85,185,77,23,37,29,37,36,20
1950.94462433605,394,86,183,87,22,25,20,52,31,13
1950.96378929156,424,98,171,93,32,35,32,33,10,12
1950.98295424707,360,78,150,69,31,28,20,24,24,19
1951.00211920258,325,81,121,59,16,18,17,33,21,7
1951.02128415809,521,127,127,74,36,27,12,49,25,21
1951.0404491136,490,98,159,75,26,31,22,35,20,24
1951.05961406911,452,114,121,54,31,19,15,26,14,37
1951.07877902462,464,104,160,59,18,28,21,38,25,31
1951.09794398013,428,132,232,99,22,33,14,36,11,14
1951.11710893564,394,104,215,94,28,21,17,38,34,27
1951.13627389115,404,97,144,55,23,24,40,37,20,43
1951.15543884666,425,132,144,95,12,34,25,43,31,38
1951.17460380217,396,115,141,108,36,17,36,23,32,41
1951.19376875768,420,100,104,88,24,26,28,34,30,27
1951.21293371319,402,105,136,70,22,15,25,47,16,25
1951.2320986687,260,74,110,59,53,11,39,14,39,18
1951.25126362421,198,69,108,44,10,21,16,20,28,24
1951.27042857972,247,85,91,77,47,20,35,17,23,27
1951.28959353523,272,97,126,59,22,21,24,18,13,21
1951.30875849074,209,84,76,64,33,10,27,23,24,17
1951.32792344625,248,114,94,72,36,6,32,23,32,13
1951.34708840176,218,88,100,60,23,6,32,21,25,11
1951.36625335727,161,103,79,33,29,18,20,18,25,25
1951.38541831278,122,66,83,32,12,17,20,22,20,9
1951.40458326829,174,91,77,42,24,13,28,12,17,13
1951.4237482238,178,84,59,47,32,16,25,26,42,10
1951.44291317931,207,100,55,33,31,17,36,22,30,9
1951.46207813482,190,130,58,34,49,13,33,21,40,8
1951.48124309033,184,102,47,40,54,21,44,41,51,5
1951.50040804584,186,134,50,36,35,21,33,28,32,8
1951.51957300135,205,106,57,37,44,27,57,29,46,6
1951.53873795686,193,143,38,34,44,22,44,2,24,13
1951.55790291237,185,110,40,33,54,18,56,21,65,9
1951.57706786788,171,116,37,20,59,23,51,46,51,10
1951.59623282339,146,121,36,25,55,23,53,29,75,6
1951.6153977789,135,119,30,23,23,14,49,27,72,10
1951.63456273441,154,135,41,34,33,25,46,33,93,6
1951.65372768992,134,151,44,22,49,24,42,29,59,7
1951.67289264543,107,119,34,23,37,20,26,39,74,11
1951.69205760094,124,143,25,29,42,19,32,27,73,3
1951.71122255645,112,107,22,28,31,34,39,27,52,3
1951.73038751196,83,111,26,25,49,14,44,14,81,9
1951.74955246747,90,105,16,32,34,18,56,11,48,3
1951.76871742298,62,85,15,24,15,14,60,25,55,6
1951.78788237849,77,72,24,22,24,11,34,11,30,5
1951.807047334,85,56,26,18,25,19,41,23,22,4
1951.82621228951,48,80,18,15,34,16,33,28,27,2
1951.84537724502,51,44,13,15,15,15,27,14,12,2
1951.86454220053,61,65,23,22,15,19,56,19,23,3
1951.88370715604,62,81,35,22,25,22,39,20,21,3
1951.90287211155,62,80,19,13,12,11,64,16,21,4
1951.92203706706,48,69,19,22,33,26,46,20,19,4
1951.94120202257,61,89,20,31,23,33,55,28,32,3
1951.96036697808,51,98,18,21,22,36,72,23,50,1
1951.97953193359,63,96,33,36,30,38,41,20,30,0
1951.9986968891,73,14,16,22,27,26,40,11,34,2
1952.01786184461,74,102,31,2,41,46,74,16,31,3
1952.03702680012,88,141,25,33,32,56,67,28,31,1
1952.05619175563,82,193,37,25,17,59,52,23,42,3
1952.07535671114,86,180,31,47,43,54,77,16,60,0
1952.09452166665,83,212,35,57,34,47,74,28,36,0
1952.11368662216,91,204,30,29,47,41,54,22,40,1
1952.13285157767,101,192,26,37,18,48,64,34,62,0
1952.15201653318,128,231,14,40,21,41,77,24,41,0
1952.17118148869,116,232,25,62,14,43,83,29,48,0
1952.1903464442,114,205,39,51,21,41,62,14,40,0
1952.20951139971,158,197,26,63,25,36,80,39,24,2
1952.22867635522,131,206,38,81,36,43,54,21,24,1
1952.24784131073,146,183,32,74,43,36,95,17,32,1
1952.26700626624,134,213,28,72,42,55,64,34,34,1
1952.28617122175,129,162,33,48,29,37,57,18,20,3
1952.30533617726,111,180,46,70,35,49,75,15,23,3
1952.32450113277,163,155,50,70,67,46,66,13,15,1
1952.34366608828,177,128,49,61,44,44,57,19,21,2
1952.36283104379,178,211,46,57,40,53,45,29,25,3
