time,London,Birmingham,Liverpool,Manchester,Leeds,Sheffield,Bristol,Nottingham,Kingston.upon.Hull,Coventry
1966.39157847705,50,12,13,3,8,3,7,6,0,3
1966.41074343256,39,12,30,1,6,10,1,7,3,4
1966.42990838807,28,9,23,1,11,6,3,2,0,4
1966.44907334358,37,17,16,8,4,3,1,0,2,1
1966.46823829909,36,16,15,6,11,3,3,3,0,1
1966.4874032546,55,19,25,8,10,5,2,3,0,3
1966.50656821011,68,32,18,0,17,7,0,10,1,3
1966.52573316562,55,25,33,6,14,5,6,6,0,5
1966.54489812113,69,19,27,3,9,12,3,NA,1,8
1966.56406307664,54,14,10,7,16,16,7,0,1,6
1966.58322803215,53,25,26,4,16,8,0,0,2,7
1966.60239298766,55,15,41,6,10,9,1,2,5,5
1966.62155794317,65,14,25,3,6,7,1,4,8,10
1966.64072289868,57,33,37,5,13,11,2,2,7,7
1966.65988785419,75,23,40,1,11,13,3,4,5,9
1966.6790528097,81,32,19,3,15,12,4,0,2,16
1966.69821776521,70,22,46,4,12,25,4,2,4,13
1966.71738272072,64,29,37,8,15,10,6,0,3,15
1966.73654767623,101,45,36,16,16,13,1,1,4,3
1966.75571263174,90,37,23,8,18,17,1,0,10,13
1966.77487758725,88,22,22,9,26,7,5,1,3,3
1966.79404254276,57,25,9,3,9,5,0,0,3,8
1966.81320749827,74,18,10,2,13,9,0,0,3,2
1966.83237245378,53,20,16,3,16,3,1,1,10,12
1966.85153740929,64,12,16,13,12,11,2,5,8,3
1966.8707023648,53,5,19,10,3,6,4,1,3,0
1966.88986732031,67,9,18,17,16,6,3,1,3,3
1966.90903227582,91,24,11,10,13,7,0,1,3,9
1966.92819723133,104,15,18,9,17,9,8,2,2,1
1966.94736218684,115,23,18,12,11,16,9,0,1,5
1966.96652714235,81,22,5,12,9,14,5,0,3,1
1966.98569209786,68,9,10,7,16,4,3,0,7,3
1967.00485705337,52,8,15,1,12,2,2,2,0,0
1967.02402200888,73,14,14,17,11,1,2,5,2,5
1967.04318696439,47,19,16,7,8,7,5,0,6,6
1967.0623519199,65,10,14,6,14,5,0,1,6,1
1967.08151687541,46,18,14,8,17,3,3,0,1,10
1967.10068183092,83,14,21,22,21,11,2,0,11,3
1967.11984678643,78,11,17,10,7,8,0,0,6,4
1967.13901174194,57,6,10,20,6,8,0,1,4,1
1967.15817669745,67,20,5,19,6,9,1,0,6,3
1967.17734165296,101,14,14,13,14,14,4,2,4,5
1967.19650660847,70,10,15,20,15,4,1,1,9,6
1967.21567156398,79,12,15,16,7,9,1,0,5,10
1967.23483651949,60,7,8,14,18,3,1,1,5,3
1967.254001475,63,5,6,25,14,3,0,0,10,15
1967.27316643051,66,9,11,14,17,7,2,2,3,1
1967.29233138602,77,15,2,29,12,11,2,3,2,3
1967.31149634153,76,5,9,11,9,6,1,1,3,3
1967.33066129704,93,14,5,10,21,9,0,6,8,2
1967.34982625255,116,25,11,8,8,9,0,4,5,4
1967.36899120806,74,19,5,15,22,9,2,7,16,6
1967.38815616357,59,10,3,11,9,7,0,2,6,2
1967.40732111908,68,11,4,9,14,6,0,5,4,4
1967.42648607459,63,15,4,6,6,2,0,3,6,3
1967.4456510301,64,15,4,9,20,13,0,4,8,6
1967.46481598561,69,12,9,23,12,5,8,6,0,5
1967.48398094112,99,12,3,18,15,6,0,1,18,2
1967.50314589663,93,17,3,35,17,10,3,4,17,4
1967.52231085214,151,14,2,31,16,11,3,0,19,5
1967.54147580765,136,21,7,40,28,2,4,6,20,1
1967.56064076316,123,14,4,41,12,4,1,3,40,1
1967.57980571867,128,10,6,25,15,4,1,0,10,1
1967.59897067418,123,19,6,40,34,7,3,3,18,2
1967.61813562968,110,16,8,36,15,6,6,1,54,8
1967.63730058519,125,18,7,54,35,9,11,1,37,6
1967.6564655407,128,20,5,66,17,5,7,5,17,12
1967.67563049621,132,19,20,66,33,6,11,5,13,7
1967.69479545172,166,8,19,72,15,8,8,3,37,7
1967.71396040723,117,24,10,52,16,11,23,8,24,3
1967.73312536274,137,16,19,49,25,9,11,5,35,6
1967.75229031825,135,10,16,53,16,15,21,2,18,1
1967.77145527376,84,23,8,29,11,5,13,4,26,2
1967.79062022927,80,10,6,27,8,12,7,6,28,4
1967.80978518478,86,8,8,29,12,9,19,1,18,1
1967.82895014029,67,22,8,36,13,17,14,3,6,2
1967.8481150958,89,26,8,66,9,13,14,2,25,6
1967.86728005131,84,24,20,62,14,17,13,1,15,5
1967.88644500682,115,18,11,49,18,17,13,7,11,9
1967.90560996233,95,31,9,42,17,15,14,5,24,14
1967.92477491784,118,22,15,44,10,14,16,5,14,5
1967.94393987335,106,19,9,45,17,12,28,7,9,10
1967.96310482886,96,6,9,24,23,6,14,3,20,11
1967.98226978437,70,18,8,40,6,5,12,3,7,6
1968.00143473988,75,3,4,11,10,10,8,11,5,4
1968.02059969539,80,21,29,24,7,8,14,4,10,4
1968.0397646509,36,10,8,13,10,9,5,5,5,3
1968.05892960641,40,9,15,18,3,3,6,1,10,3
1968.07809456192,66,47,9,25,16,22,13,1,10,7
1968.09725951743,97,22,18,23,11,9,0,8,6,4
1968.11642447294,78,22,17,18,9,10,2,3,9,3
1968.13558942845,56,12,11,26,11,4,8,8,9,7
1968.15475438396,68,10,17,23,4,11,2,1,1,4
1968.17391933947,56,14,7,19,9,3,24,0,5,4
1968.19308429498,60,17,6,9,10,3,2,2,3,0
1968.21224925049,42,12,14,10,10,6,10,1,1,2
1968.231414206,62,8,2,13,5,3,5,6,0,3
1968.25057916151,59,19,30,10,7,1,7,1,3,1
1968.26974411702,59,20,13,7,9,6,13,2,1,4
1968.28890907253,30,9,3,11,6,6,4,5,5,2
1968.30807402804,47,14,3,18,13,1,4,0,2,1
1968.32723898355,43,12,5,11,16,2,19,2,5,5
1968.34640393906,38,16,4,6,10,4,6,2,7,8
1968.36556889457,40,11,9,4,8,5,10,0,9,16
1968.38473385008,38,30,11,4,18,6,6,2,1,7
1968.40389880559,38,18,12,7,8,3,11,1,1,7
1968.4230637611,48,23,10,9,5,3,8,7,2,12
1968.44222871661,47,11,11,0,6,4,3,0,1,3
1968.46139367212,42,11,7,4,5,1,3,2,1,2
1968.48055862763,57,10,13,3,4,2,1,0,7,3
1968.49972358314,40,7,13,2,3,5,4,2,3,6
1968.51888853865,42,13,12,2,6,0,6,3,1,7
1968.53805349416,41,9,21,5,3,2,3,2,3,3
1968.55721844967,45,17,24,7,0,5,4,2,5,11
1968.57638340518,57,16,19,4,6,2,10,0,4,4
1968.59554836069,53,14,12,0,5,3,2,3,0,3
1968.6147133162,57,14,22,4,3,0,1,1,2,3
1968.63387827171,53,13,9,3,5,1,0,0,1,1
1968.65304322722,62,8,11,6,3,5,1,0,0,2
1968.67220818273,52,20,23,2,1,4,5,1,5,5
1968.69137313824,43,7,21,6,3,3,0,0,7,3
1968.71053809375,54,5,11,4,9,2,5,6,2,2
1968.72970304926,58,6,17,5,2,7,4,0,6,4
1968.74886800477,46,6,12,2,7,3,3,0,3,1
1968.76803296028,60,14,17,2,4,3,2,0,3,4
1968.78719791579,69,5,12,6,4,1,1,7,1,2
1968.8063628713,50,11,7,3,6,3,4,0,3,2
1968.82552782681,71,8,5,8,0,1,0,1,2,2
1968.84469278232,81,3,3,5,8,3,0,5,4,1
1968.86385773783,48,6,3,1,5,1,3,0,2,1
1968.88302269334,63,7,8,6,7,2,7,0,6,1
1968.90218764885,67,5,10,3,4,0,3,0,5,4
1968.92135260436,74,9,6,2,12,1,1,5,5,6
1968.94051755987,51,2,5,6,8,0,1,0,3,6
1968.95968251538,67,9,0,4,10,2,3,4,1,2
1968.97884747089,47,4,3,2,8,1,1,0,0,3
1968.9980124264,18,3,3,1,2,2,1,4,0,1
1969.01717738191,36,7,8,7,4,1,2,0,0,3
1969.03634233742,18,0,4,1,0,0,2,0,4,1
1969.05550729293,24,1,3,2,3,0,1,5,0,0
1969.07467224844,24,3,1,3,3,0,0,0,2,0
1969.09383720395,29,1,0,0,5,5,0,1,1,1
1969.11300215946,22,4,4,0,4,0,1,1,0,1
1969.13216711497,27,4,3,0,2,1,0,1,4,1
1969.15133207048,19,3,2,2,2,0,0,1,2,6
1969.17049702599,22,2,3,0,4,1,0,3,0,1
1969.1896619815,23,7,1,2,3,0,0,0,1,1
1969.20882693701,17,2,1,0,7,2,0,0,0,1
1969.22799189252,14,6,0,0,4,0,1,0,2,0
1969.24715684803,17,2,3,0,6,1,4,0,0,0
1969.26632180354,8,5,1,0,2,0,0,0,2,0
1969.28548675905,8,3,0,1,0,0,0,0,0,2
1969.30465171456,8,7,5,1,6,0,0,1,1,1
1969.32381667007,15,5,1,1,5,0,0,0,0,0
1969.34298162558,9,6,7,0,13,0,0,3,0,0
1969.36214658109,12,2,3,3,4,0,0,0,2,0
1969.3813115366,16,4,6,1,4,2,1,0,1,6
1969.40047649211,8,0,2,0,1,0,0,0,0,3
1969.41964144762,7,2,3,4,2,0,1,0,0,0
1969.43880640313,15,5,1,0,6,0,1,0,0,1
1969.45797135864,18,17,1,1,1,1,1,0,5,0
1969.47713631415,6,10,3,1,3,1,0,0,0,1
1969.49630126966,12,8,3,0,0,0,0,3,2,0
1969.51546622517,7,2,2,0,7,1,0,1,1,0
1969.53463118068,9,7,3,0,3,0,0,1,1,0
1969.55379613619,12,3,1,1,0,0,0,0,0,0
1969.5729610917,16,6,0,0,3,0,1,0,0,0
1969.59212604721,5,1,0,0,1,1,0,1,1,0
1969.61129100272,7,6,3,0,3,0,1,0,0,3
1969.63045595823,11,1,5,5,8,0,0,0,0,0
1969.64962091374,8,10,7,0,1,1,1,0,1,1
1969.66878586925,9,2,3,0,5,1,0,0,2,0
1969.68795082476,1,3,1,0,4,3,0,0,1,0
1969.70711578027,26,8,4,2,4,1,0,0,0,0
1969.72628073578,22,5,NA,0,3,2,0,0,0,1
1969.74544569129,9,4,1,0,2,2,0,0,1,1
1969.7646106468,5,3,3,0,4,1,0,0,0,0
1969.78377560231,5,2,6,5,1,2,0,0,2,0
1969.80294055782,13,6,6,0,4,1,0,0,2,1
1969.82210551333,11,2,7,1,3,4,0,2,0,0
1969.84127046884,24,1,6,0,4,0,1,0,0,0
1969.86043542435,11,4,8,1,3,0,0,0,1,2
1969.87960037986,21,12,6,2,4,0,0,1,0,2
1969.89876533537,32,4,17,1,4,1,2,2,0,0
1969.91793029088,29,1,13,0,NA,2,0,0,1,1
1969.93709524639,23,3,12,0,9,0,0,0,NA,0
1969.9562602019,18,0,15,2,11,3,0,0,0,1
1969.97542515741,8,1,6,0,1,1,0,0,0,0
1969.99459011292,5,3,6,0,1,1,0,0,0,0
1970.01375506843,9,2,5,0,2,3,0,1,1,0
1970.03292002394,10,0,10,1,2,0,0,0,2,0
1970.05208497945,7,2,7,1,3,0,1,0,0,0
1970.07124993496,7,4,5,0,0,3,0,0,1,0
1970.09041489047,13,2,6,2,1,3,0,0,4,0
1970.10957984598,18,0,14,0,0,2,4,0,2,0
1970.12874480149,3,3,10,1,0,4,0,0,2,0
1970.14790975699,16,4,5,1,1,1,0,0,0,0
1970.1670747125,11,2,4,0,1,1,0,1,0,0
1970.18623966801,17,6,13,0,2,0,1,1,2,1
1970.20540462352,8,1,6,0,1,2,0,0,0,1
1970.22456957903,24,4,8,4,3,0,0,7,3,2
1970.24373453454,13,8,10,1,0,1,0,5,0,NA
1970.26289949005,13,7,8,0,1,3,1,0,0,0
1970.28206444556,10,6,17,2,0,4,0,0,0,0
1970.30122940107,8,5,6,1,2,1,1,3,0,1
1970.32039435658,17,3,6,5,0,0,1,1,0,0
1970.33955931209,18,4,4,1,0,0,0,2,2,1
1970.3587242676,19,7,6,2,7,0,1,3,0,0
1970.37788922311,16,7,8,2,1,0,5,1,3,0
1970.39705417862,31,10,15,4,2,4,1,1,1,0
1970.41621913413,21,1,7,3,1,0,0,0,0,0
1970.43538408964,29,13,12,1,1,0,0,0,1,0
1970.45454904515,34,4,9,3,0,0,0,1,0,0
1970.47371400066,25,9,14,2,3,1,0,4,0,0
1970.49287895617,22,11,11,1,3,3,0,4,0,0
1970.51204391168,32,6,19,1,1,1,0,6,1,1
1970.53120886719,27,17,14,4,0,1,1,1,2,0
1970.5503738227,33,17,14,7,3,5,1,1,3,0
1970.56953877821,40,12,17,3,2,3,0,2,0,0
1970.58870373372,39,14,20,5,3,5,0,2,4,2
1970.60786868923,29,15,27,7,2,0,0,1,1,1
1970.62703364474,39,24,22,17,3,3,0,1,5,4
1970.64619860025,41,24,20,4,4,7,0,0,8,0
1970.66536355576,45,13,21,14,4,6,1,2,6,2
1970.68452851127,83,14,26,17,0,12,0,1,14,5
1970.70369346678,90,39,45,21,3,10,6,3,3,4
1970.72285842229,112,29,34,12,8,18,0,1,7,6
1970.7420233778,89,30,22,31,4,21,0,6,7,4
1970.76118833331,94,33,23,17,2,10,1,0,4,5
1970.78035328882,86,27,19,15,4,14,0,0,2,2
1970.79951824433,79,22,15,14,6,13,2,4,11,10
1970.81868319984,84,28,10,12,10,15,1,4,6,6
1970.83784815535,106,24,23,29,8,13,1,6,11,10
1970.85701311086,114,24,28,18,12,15,3,4,6,7
1970.87617806637,129,30,20,35,10,6,1,6,8,2
1970.89534302188,121,34,20,27,9,23,1,5,10,NA
1970.91450797739,146,28,10,36,10,20,0,7,9,4
1970.9336729329,170,44,14,24,18,41,0,6,12,4
1970.95283788841,173,42,4,29,26,34,1,2,3,13
1970.97200284392,137,19,6,29,14,39,0,0,5,13
1970.99116779943,144,18,7,19,5,52,2,3,15,5
1971.01033275494,122,25,14,21,17,35,0,5,6,12
1971.02949771045,87,21,8,35,7,32,2,3,6,7
1971.04866266596,73,16,8,12,6,22,1,1,3,6
1971.06782762147,56,5,7,14,33,31,1,0,7,13
1971.08699257698,24,0,1,8,11,22,5,0,7,10
1971.10615753249,46,16,2,3,65,19,2,3,8,2
1971.125322488,50,10,1,3,23,19,2,0,9,13
1971.14448744351,67,11,2,2,24,11,2,0,6,6
1971.16365239902,53,8,1,11,29,14,1,3,4,7
1971.18281735453,88,31,0,11,29,10,0,1,2,5
1971.20198231004,144,41,24,25,31,20,0,16,21,5
1971.22114726555,135,47,21,30,31,11,2,1,2,12
1971.24031222106,101,16,2,25,12,8,5,3,5,7
1971.25947717657,77,17,7,6,12,5,2,1,12,6
1971.27864213208,61,10,7,4,3,4,0,1,5,1
1971.29780708759,40,17,4,4,9,11,3,0,2,6
1971.3169720431,61,5,2,8,23,4,1,1,0,1
1971.33613699861,63,8,4,4,18,3,4,3,5,3
1971.35530195412,34,16,2,2,8,2,10,0,2,2
1971.37446690963,42,7,4,4,28,7,6,0,7,2
1971.39363186514,49,16,7,5,21,7,10,1,6,9
1971.41279682065,47,12,0,0,24,2,5,1,3,1
1971.43196177616,30,5,NA,3,4,4,4,1,3,2
1971.45112673167,41,16,2,5,22,2,7,0,4,2
1971.47029168718,27,6,1,4,9,1,12,0,1,1
1971.48945664269,23,3,0,1,11,1,9,0,4,0
1971.5086215982,13,7,3,0,34,2,11,0,5,0
1971.52778655371,20,4,0,4,14,1,10,0,5,2
1971.54695150922,25,2,1,2,9,3,6,2,5,1
1971.56611646473,51,3,0,3,32,3,11,3,2,2
1971.58528142024,34,9,2,0,15,0,15,4,7,0
1971.60444637575,18,9,0,3,12,2,19,2,4,0
1971.62361133126,12,6,0,0,9,1,22,0,1,0
1971.64277628677,21,5,1,0,21,2,11,2,5,1
1971.66194124228,20,1,0,2,15,0,13,4,1,0
1971.68110619779,18,2,3,0,7,2,16,0,1,1
1971.7002711533,32,3,4,0,7,0,15,1,1,1
1971.71943610881,33,3,0,3,10,0,17,1,1,1
1971.73860106432,16,2,1,0,4,1,3,0,1,0
1971.75776601983,17,2,0,0,10,1,1,2,0,0
1971.77693097534,21,1,0,0,6,0,5,0,1,0
1971.79609593085,8,2,1,0,10,0,1,0,0,3
1971.81526088636,18,0,0,1,8,1,3,0,1,0
1971.83442584187,17,2,2,1,2,0,2,0,1,0
1971.85359079738,9,2,0,2,3,1,7,0,0,5
1971.87275575289,15,2,1,2,1,1,3,0,2,3
1971.8919207084,29,3,1,0,3,1,3,3,1,0
1971.91108566391,17,4,0,2,3,0,1,0,1,1
1971.93025061942,17,1,1,4,0,0,2,0,1,0
1971.94941557493,22,3,1,0,4,0,1,3,0,0
1971.96858053044,17,2,4,0,4,0,0,1,1,2
1971.98774548595,10,2,0,1,2,2,1,0,1,0
1972.00691044146,3,7,2,0,1,0,1,1,0,0
1972.02607539697,13,1,0,1,0,1,1,0,0,0
1972.04524035248,11,4,1,4,0,0,1,0,0,0
1972.06440530799,14,1,1,0,0,0,2,0,0,1
1972.0835702635,10,1,4,0,0,2,4,0,1,1
1972.10273521901,15,0,0,1,4,2,2,0,0,0
1972.12190017452,11,2,1,1,0,0,2,1,0,4
1972.14106513003,13,1,3,0,2,4,0,0,0,2
1972.16023008554,16,1,2,1,4,2,2,0,2,0
1972.17939504105,17,2,1,2,7,2,0,0,0,2
1972.19855999656,7,0,1,1,2,0,0,0,0,1
1972.21772495207,13,0,6,0,3,2,0,0,1,2
1972.23688990758,3,1,0,3,3,0,1,1,0,0
1972.25605486309,4,1,2,0,2,2,0,0,0,0
1972.2752198186,10,0,0,2,0,0,2,0,4,1
1972.29438477411,3,3,1,0,0,1,1,0,0,0
1972.31354972962,9,0,0,2,1,0,0,0,0,1
1972.33271468513,2,5,1,1,0,0,0,0,4,5
1972.35187964064,4,6,2,0,0,1,0,1,0,1
1972.37104459615,4,1,0,0,1,0,0,0,2,0
1972.39020955166,3,1,0,0,0,1,0,0,0,0
1972.40937450717,4,2,0,1,0,1,0,0,0,0
1972.42853946268,4,0,0,0,1,0,0,0,0,0
1972.44770441819,8,1,1,2,1,0,0,0,0,0
1972.4668693737,6,2,0,2,0,0,0,0,0,0
1972.48603432921,6,1,0,0,1,0,0,0,0,0
1972.50519928472,7,1,2,1,1,1,0,0,0,1
1972.52436424023,6,3,0,0,0,0,0,0,0,NA
1972.54352919574,7,4,0,1,1,1,0,0,1,0
1972.56269415125,5,1,1,0,2,2,1,0,2,0
1972.58185910676,7,0,0,0,1,0,0,0,0,0
1972.60102406227,7,0,0,0,1,0,0,0,0,0
1972.62018901778,2,6,1,0,1,0,1,1,0,0
1972.63935397329,8,2,0,0,1,1,0,0,0,0
1972.6585189288,8,1,0,0,3,0,0,0,1,0
1972.67768388431,3,1,0,0,0,0,0,0,2,0
1972.69684883982,12,5,0,3,0,0,0,0,0,0
1972.71601379532,7,0,1,1,0,5,0,0,0,0
1972.73517875083,7,5,3,0,0,0,NA,3,0,0
1972.75434370634,8,10,5,0,0,0,0,0,0,0
1972.77350866185,5,0,1,0,0,0,0,0,0,1
1972.79267361736,6,3,0,0,1,0,0,3,1,0
1972.81183857287,13,4,1,0,2,0,0,0,0,0
1972.83100352838,9,2,1,0,0,1,0,0,0,1
1972.85016848389,7,1,0,0,0,0,0,0,0,0
1972.8693334394,7,3,2,0,0,0,1,1,0,0
1972.88849839491,18,1,3,0,0,0,0,0,0,NA
1972.90766335042,8,2,0,0,1,0,0,0,0,0
1972.92682830593,10,1,0,0,0,0,0,0,0,0
1972.94599326144,10,4,1,0,1,0,0,0,0,1
1972.96515821695,1,0,0,0,1,0,1,0,2,0
1972.98432317246,2,3,1,0,1,0,0,0,3,0
1973.00348812797,10,2,0,0,0,0,0,0,0,NA
1973.02265308348,13,0,3,1,0,0,0,0,0,0
1973.04181803899,6,2,1,2,1,0,0,0,1,NA
1973.0609829945,2,1,1,0,0,0,0,0,0,0
1973.08014795001,6,0,5,0,1,0,0,0,0,0
1973.09931290552,7,3,0,0,2,0,0,0,1,NA
1973.11847786103,20,0,3,0,0,1,0,0,0,1
1973.13764281654,5,1,3,0,0,0,0,0,0,0
1973.15680777205,14,0,3,0,1,1,1,0,0,0
1973.17597272756,6,0,2,0,1,0,0,0,0,2
1973.19513768307,6,1,1,0,0,0,2,0,1,0
1973.21430263858,9,0,1,0,0,0,1,0,0,0
1973.23346759409,17,0,5,0,0,0,1,0,0,0
1973.2526325496,3,0,0,2,0,1,0,0,0,0
1973.27179750511,12,0,1,1,1,0,0,0,0,0
1973.29096246062,7,1,1,1,0,0,0,0,0,0
1973.31012741613,6,0,0,1,0,0,1,0,0,0
1973.32929237164,5,0,0,0,0,0,0,0,0,0
1973.34845732715,5,0,2,0,0,0,1,0,0,0
1973.36762228266,2,1,2,0,0,0,0,0,0,1
1973.38678723817,2,2,3,0,1,1,0,0,0,3
1973.40595219368,6,1,5,0,0,0,0,0,0,0
1973.42511714919,2,0,2,0,1,0,0,0,0,NA
1973.4442821047,6,0,1,0,0,0,0,0,0,2
1973.46344706021,5,4,1,1,0,0,0,0,0,1
1973.48261201572,5,1,2,0,0,0,1,0,1,0
1973.50177697123,5,1,1,0,0,0,0,0,0,0
1973.52094192674,12,1,3,0,1,0,0,0,1,0
1973.54010688225,6,2,0,0,0,0,0,0,0,0
1973.55927183776,8,0,6,0,2,0,0,0,0,0
1973.57843679327,1,1,3,0,0,0,1,0,0,2
1973.59760174878,18,1,1,0,0,0,0,0,0,0
1973.61676670429,10,0,2,0,0,0,2,0,1,NA
1973.6359316598,6,0,2,0,0,0,0,0,0,1
1973.65509661531,13,0,11,2,0,0,0,0,0,0
1973.67426157082,8,2,1,0,0,0,0,0,0,0
1973.69342652633,4,2,10,0,0,0,0,0,0,1
1973.71259148184,5,2,8,0,1,0,0,0,0,0
1973.73175643735,8,4,4,0,0,0,0,0,0,0
1973.75092139286,13,2,15,0,0,0,0,3,0,2
1973.77008634837,8,4,5,0,0,1,0,0,0,NA
1973.78925130388,4,1,7,0,1,0,0,1,0,0
1973.80841625939,6,4,5,2,0,0,0,0,0,0
1973.8275812149,15,0,4,1,0,0,0,0,0,0
1973.84674617041,7,3,8,0,0,0,0,0,0,0
1973.86591112592,10,2,7,5,0,0,0,0,0,0
1973.88507608143,12,2,4,1,0,0,0,0,0,0
1973.90424103694,18,2,17,2,0,0,0,3,0,3
1973.92340599245,17,3,9,4,0,0,0,0,1,0
1973.94257094796,14,12,10,0,1,0,0,0,0,0
1973.96173590347,20,2,6,2,0,0,0,0,0,0
1973.98090085898,28,9,10,0,1,0,0,0,0,0
